362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
735026575517.613,"{'Cc': 1, 'RB1': 511000.0, 'RB2': 619000.0, 'RB3': 1870000.0, 'RC': 1870.0, 'RE_deg': 187.0, 'RE': 237.0, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
849578663585.0575,"{'Cc': 1, 'RB1': 115000.0, 'RB2': 12700.0, 'RB3': 31600.0, 'RC': 5110.0, 'RE_deg': 28.7, 'RE': 787.0, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
834001318055.7683,"{'Cc': 1, 'RB1': 44200.0, 'RB2': 24900.0, 'RB3': 28700.0, 'RC': 2150.0, 'RE_deg': 10.0, 'RE': 619.0, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
818860642385.6448,"{'Cc': 1, 'RB1': 909000.0, 'RB2': 14000.0, 'RB3': 95300.0, 'RC': 6490.000000000001, 'RE_deg': 14.7, 'RE': 274.0, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
1166400986493.681,"{'Cc': 1, 'RB1': 140000.0, 'RB2': 11500.0, 'RB3': 34800.0, 'RC': 2260.0, 'RE_deg': 61.9, 'RE': 196.0, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
762995919636.0557,"{'Cc': 1, 'RB1': 33200.0, 'RB2': 787000.0, 'RB3': 86600.0, 'RC': 2490.0, 'RE_deg': 14.7, 'RE': 866.0, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
362944764054.74805,"{'Cc': 1, 'RB1': 95300, 'RB2': 10500, 'RB3': 20500, 'RC': 3010, 'RE_deg': 24.9, 'RE': 226, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
1086776575091.4208,"{'Cc': 1, 'RB1': 133000.0, 'RB2': 18700.0, 'RB3': 95300.0, 'RC': 2370.0, 'RE_deg': 30.1, 'RE': 261.0, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
1402521987919.526,"{'Cc': 1, 'RB1': 105000.0, 'RB2': 95300.0, 'RB3': 13300.0, 'RC': 2150.0, 'RE_deg': 16.9, 'RE': 196.0, 'trans': {'LO': 'ZTX107-LO', 'NOM': 'ZTX107-NOM', 'HI': 'ZTX107-HI'}}"
