7666857.558468871,"{'cascode1': {'Cc': 1000000, 'RB1': 105000.0, 'RB2': 11500.0, 'RB3': 23700.0, 'RC': 3010, 'RE_deg': 17.8, 'RE': 249.0}, 'cascode2': {'Cc': 1000000, 'RB1': 59000, 'RB2': 11000.0, 'RB3': 16900.0, 'RC': 1620, 'RE_deg': 11.5, 'RE': 383.0}, 'inStage': {'Cc': 1000000, 'RB1': 205000, 'RB2': 51100, 'RE': 715}, 'outStage': {'Cc': 1000000, 'RB1': 147000, 'RB2': 365000, 'RB3': 147000, 'RC': 301, 'RE': 110}, 'RF': 23700.0, 'trans': {'LO': 'ZTX107-LO', 'HI': 'ZTX107-HI'}}"
7722071.983934087,"{'cascode1': {'Cc': 1000000, 'RB1': 100000.0, 'RB2': 13300.0, 'RB3': 24900.0, 'RC': 2490.0, 'RE_deg': 18.7, 'RE': 205.0}, 'cascode2': {'Cc': 1000000, 'RB1': 61900.0, 'RB2': 11000.0, 'RB3': 18700.0, 'RC': 1620.0, 'RE_deg': 11.0, 'RE': 365.0}, 'inStage': {'Cc': 1000000, 'RB1': 205000, 'RB2': 51100, 'RE': 715}, 'outStage': {'Cc': 1000000, 'RB1': 147000, 'RB2': 365000, 'RB3': 147000, 'RC': 301, 'RE': 110}, 'RF': 24900.0, 'trans': {'LO': 'ZTX107-LO', 'HI': 'ZTX107-HI'}}"
7920510.543744323,"{'cascode1': {'Cc': 1000000, 'RB1': 110000.0, 'RB2': 14000.0, 'RB3': 27400.0, 'RC': 2490.0, 'RE_deg': 17.8, 'RE': 196.0}, 'cascode2': {'Cc': 1000000, 'RB1': 61900.0, 'RB2': 10500.0, 'RB3': 17800.0, 'RC': 1620.0, 'RE_deg': 11.0, 'RE': 383.0}, 'inStage': {'Cc': 1000000, 'RB1': 205000, 'RB2': 51100, 'RE': 715}, 'outStage': {'Cc': 1000000, 'RB1': 147000, 'RB2': 365000, 'RB3': 147000, 'RC': 301, 'RE': 110}, 'RF': 23700.0, 'trans': {'LO': 'ZTX107-LO', 'HI': 'ZTX107-HI'}}"
